"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"950","AEIS Advanced Energy Industries, Inc. Tick
https://t.co/NpXi8zCQIJ

$AEIS $ABC $TWTR $EEM #AEIS #nasdaq #financeAEM Agnico Eagle Mines…",FALSE,0,NA,2015-12-11 00:34:30,FALSE,NA,"675111378013790208",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","nasdaqfan",0,FALSE,FALSE,NA,NA
"951","AEIS Advanced Energy Industries, Inc. Tick
https://t.co/zxMy7SYNd7

$AEIS $ABC $TWTR $EEM #AEIS #nasdaq #financeAEM Agnico Eagle Mines…",FALSE,0,NA,2015-12-11 00:34:29,FALSE,NA,"675111374817796097",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","nasdaqfan",0,FALSE,FALSE,NA,NA
"952","Critical move &amp; game changer for Twitter: Pro. Bob Peck, SunTrust, on why $TWTR ad move is a game changer. https://t.co/xAvE1tU9sl",FALSE,1,NA,2015-12-11 00:34:28,FALSE,NA,"675111372447981568",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ajbrzski",1,FALSE,FALSE,NA,NA
"953","AEIS Advanced Energy Industries, Inc. Tick
https://t.co/osJ1EUk4Jq

$AEIS $ABC $TWTR $EEM #AEIS #nasdaq #financeAEM Agnico Eagle Mines…",FALSE,0,NA,2015-12-11 00:34:28,FALSE,NA,"675111371491647488",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","nasdaqfan",0,FALSE,FALSE,NA,NA
"954","AEIS Advanced Energy Industries, Inc. Tick
https://t.co/e108Ag1s5W

$AEIS $ABC $TWTR $EEM #AEIS #nasdaq #finance",FALSE,0,NA,2015-12-11 00:34:27,FALSE,NA,"675111368274657280",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","nasdaqfan",0,FALSE,FALSE,NA,NA
"955","AEIS Advanced Energy Industries, Inc. Tick
https://t.co/x0jRpM9MhD

$AEIS $ABC $TWTR $EEM #AEIS #nasdaq #financeAEM Agnico Eagle Mines…",FALSE,0,NA,2015-12-11 00:34:27,FALSE,NA,"675111366336847872",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Jake132013",0,FALSE,FALSE,NA,NA
"956","AEIS Advanced Energy Industries, Inc. Tick
https://t.co/COO2KveVaN

$AEIS $ABC $TWTR $EEM #AEIS #nasdaq #financeAEM Agnico Eagle Mines…",FALSE,0,NA,2015-12-11 00:34:26,FALSE,NA,"675111362742370310",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Jake132013",0,FALSE,FALSE,NA,NA
"957","AEIS Advanced Energy Industries, Inc. Tick
https://t.co/cI7lh7bR7a

$AEIS $ABC $TWTR $EEM #AEIS #nasdaq #financeAEM Agnico Eagle Mines…",FALSE,0,NA,2015-12-11 00:34:25,FALSE,NA,"675111359617613824",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Jake132013",0,FALSE,FALSE,NA,NA
"958","AEIS Advanced Energy Industries, Inc. Tick
https://t.co/zRiXZh3iIQ

$AEIS $ABC $TWTR $EEM #AEIS #nasdaq #financeAEM Agnico Eagle Mines…",FALSE,0,NA,2015-12-11 00:34:24,FALSE,NA,"675111356127907840",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Jake132013",0,FALSE,FALSE,NA,NA
"959","AEIS Advanced Energy Industries, Inc. Tick
https://t.co/Ok2DdhtS4b

$AEIS $ABC $TWTR $EEM #AEIS #nasdaq #financeAEM Agnico Eagle Mines…",FALSE,0,NA,2015-12-11 00:34:24,FALSE,NA,"675111352428584960",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Jake132013",0,FALSE,FALSE,NA,NA
"960","AEIS Advanced Energy Industries, Inc. Tick
https://t.co/qn5v60A5we

$AEIS $ABC $TWTR $EEM #AEIS #nasdaq #financeAEM Agnico Eagle Mines…",FALSE,0,NA,2015-12-11 00:34:15,FALSE,NA,"675111316118487041",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","rosnerstocks",0,FALSE,FALSE,NA,NA
"961","AEIS Advanced Energy Industries, Inc. Tick
https://t.co/8YPH8qjdqp

$AEIS $ABC $TWTR $EEM #AEIS #nasdaq #financeAEM Agnico Eagle Mines…",FALSE,0,NA,2015-12-11 00:34:10,FALSE,NA,"675111297059577859",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Jim5011",0,FALSE,FALSE,NA,NA
"962","AEIS Advanced Energy Industries, Inc. Tick
https://t.co/eA6p4PJmqn

$AEIS $ABC $TWTR $EEM #AEIS #nasdaq #financeAEM Agnico Eagle Mines…",FALSE,0,NA,2015-12-11 00:34:09,FALSE,NA,"675111293347581952",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","leahanneta",0,FALSE,FALSE,NA,NA
"963","AEIS Advanced Energy Industries, Inc. Tick
https://t.co/PP8F1UABsf

$AEIS $ABC $TWTR $EEM #AEIS #nasdaq #financeAEM Agnico Eagle Mines…",FALSE,1,NA,2015-12-11 00:34:09,FALSE,NA,"675111292248694785",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Jim5011",0,FALSE,FALSE,NA,NA
"964","AEIS Advanced Energy Industries, Inc. Tick
https://t.co/EVfdz8IH2J

$AEIS $ABC $TWTR $EEM #AEIS #nasdaq #financeAEM Agnico Eagle Mines…",FALSE,1,NA,2015-12-11 00:34:09,FALSE,NA,"675111289761505281",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","leahanneta",0,FALSE,FALSE,NA,NA
"965","AEIS Advanced Energy Industries, Inc. Tick
https://t.co/Lm81TD5pHE

$AEIS $ABC $TWTR $EEM #AEIS #nasdaq #financeAEM Agnico Eagle Mines…",FALSE,0,NA,2015-12-11 00:34:08,FALSE,NA,"675111288301862916",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Jim5011",0,FALSE,FALSE,NA,NA
"966","AEIS Advanced Energy Industries, Inc. Tick
https://t.co/OTB7qA3piE

$AEIS $ABC $TWTR $EEM #AEIS #nasdaq #financeAEM Agnico Eagle Mines…",FALSE,0,NA,2015-12-11 00:34:07,FALSE,NA,"675111281901363200",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Jim5011",0,FALSE,FALSE,NA,NA
"967","NEW: The Long Global Reign Of OPEC Comes To An End https://t.co/SsXKtkMllG $FB $TWTR #OPEC https://t.co/EV25XqJn3v",FALSE,0,NA,2015-12-11 00:30:12,FALSE,NA,"675110298546774017",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","DTradingAcademy",0,FALSE,FALSE,NA,NA
"968","Analysts expect 20% earnings growth in 3 years from $TWTR https://t.co/DjgnvpFTpf https://t.co/29r7eyE9mP",FALSE,0,NA,2015-12-11 00:29:36,FALSE,NA,"675110145249181701",NA,"<a href=""https://simplywall.st/"" rel=""nofollow"">Warren The Bot</a>","WarrenofWallSt",0,FALSE,FALSE,NA,NA
"969","This Service Made 20,000% Gains In the Last Month! Subscribe Here at https://t.co/1jiatqnzXF .. $Q $TWTR $YY",FALSE,0,NA,2015-12-11 00:28:38,FALSE,NA,"675109904932319232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stockmonster101",0,FALSE,FALSE,NA,NA
"970","Someone sold 4,891 Jan 15 31 strike Calls for $TWTR today at .25. $120K+. If you're gonna own it, it might as well pay the rent, I guess.",FALSE,1,NA,2015-12-11 00:27:57,FALSE,NA,"675109729404911616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ThomasRice16",0,FALSE,FALSE,NA,NA
"971","@CNBC Cramer on $SUNE @35$ ""yieldcos are Genius"", @24$ ""selling overdone"", @12$ ""bite your teeth"", @7$ ""sell"", a good $TWTR like call...",FALSE,4,"CNBC",2015-12-11 00:24:31,FALSE,NA,"675108868335280132","20402945","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","boursouvie",0,FALSE,FALSE,NA,NA
"972","Skim the cream of financial news $TWTR $FB $LNKD https://t.co/SdcFckfUFB https://t.co/hV0eWkSWB4",FALSE,0,NA,2015-12-11 00:23:19,FALSE,NA,"675108565913309184",NA,"<a href=""http://127.0.0.1:3000/"" rel=""nofollow"">Twitter tweets 111</a>","PortfolioBuzz",0,FALSE,FALSE,NA,NA
"973","Live on Periscope @NaviAvatar in 2min. How I traded $TWTR $FB $RH and taking your Q&amp;A on $AAPL $CMG or any others",FALSE,3,NA,2015-12-11 00:18:17,FALSE,NA,"675107297534824448",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","NaviAvatar1",0,FALSE,FALSE,NA,NA
"974","@emilychangtv $TWTR hey emily,today you guys did not mention periscope being number1app based on $AAPL.could be a big driver for rev/earning",FALSE,1,"emilychangtv",2015-12-11 00:17:53,FALSE,NA,"675107196741541888","74130577","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","samirshah489",0,FALSE,FALSE,NA,NA
"975","New Ad Feature Boosts Twitter $twtr, Fires Up Option Bulls https://t.co/4gnmZMK1mv #tcot",FALSE,1,NA,2015-12-11 00:17:20,FALSE,NA,"675107060170792960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","downhillskater",1,FALSE,FALSE,NA,NA
"976","@travisWfreeman @sacca @petersontee @twitter This will be huge! Doubling/tripping audience reach immediately! $twtr up up up....",FALSE,1,"travisWfreeman",2015-12-11 00:16:10,FALSE,"675004002187280384","675106766171017220","20331918","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","visualETFtrader",0,FALSE,FALSE,NA,NA
"977","I'm Headed To The DownSide!  Zipline in Costa Rica. https://t.co/GhV658T485 $FB $TWTR #COSTARICA https://t.co/2mbnkMi9rb",FALSE,1,NA,2015-12-11 00:15:50,FALSE,NA,"675106680934424577",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","DTradingAcademy",0,FALSE,FALSE,NA,NA
"978","RT @TylerMayoras: Apple names Twitter’s Periscope “App of the Year” $TWTR #twitter #periscope #Apple #apps #applications #iphone https://t.…",FALSE,0,NA,2015-12-11 00:12:26,FALSE,NA,"675105827460685824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2hearts76",2,TRUE,FALSE,NA,NA
"979","RT @IBD_MChandler: Twitter is allowing 'logged out' millions to see ads in addition to tweets. New revenue engine? https://t.co/53QxnjJFW0 …",FALSE,0,NA,2015-12-11 00:11:17,FALSE,NA,"675105535465807872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StuMcMullin",1,TRUE,FALSE,NA,NA
"980","RT @Mikhail507: $TWTR after hours is moving up nicely! Setting up to test $27 tomorrow! #BUY @jimcramer",FALSE,0,NA,2015-12-11 00:11:06,FALSE,NA,"675105490112745472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StuMcMullin",2,TRUE,FALSE,NA,NA
"981","Trading Students Find #Success: https://t.co/OYpOpCZ4KB $Z $X $AAPL $TWTR $MNKD $FB $GOOG $AXP $VLTC $BMRN $PFE $LLY https://t.co/htKuz6tc5O",FALSE,2,NA,2015-12-11 00:10:12,FALSE,NA,"675105263138037760",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","SwingWarrior",0,FALSE,FALSE,NA,NA
"982","Go $TWTR! I told you so.... :)",FALSE,1,NA,2015-12-11 00:09:04,FALSE,NA,"675104978139275270",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DanS916",0,FALSE,FALSE,NA,NA
"983","$KMI Opinions Updated Thursday, December 10, 2015 6:11:01 PM $XOM $SJB $TWTR $TMK https://t.co/tiDvlX3eaQ",FALSE,0,NA,2015-12-11 00:05:35,FALSE,NA,"675104103182266368",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","IHNewsDesk",0,FALSE,FALSE,NA,NA
"984","RT @jschmidt_777: $TWTR The logged out model works per Google, with the Google integration they have the biggest engine driving users/click…",FALSE,0,NA,2015-12-11 00:03:42,FALSE,NA,"675103628198330368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","John1_z",1,TRUE,FALSE,NA,NA
"985","$TWTR sad you idiots are getting excited that it bounced off a 52 week and below IPO price",FALSE,0,NA,2015-12-11 00:02:31,FALSE,NA,"675103329706463232",NA,"<a href=""http://largevoid.com/sarcbot"" rel=""nofollow"">Snark Net</a>","sarcbot",0,FALSE,FALSE,NA,NA
"986","La Política de Pacificación en la Era de Obama https://t.co/d77JA34cne #US $FB $TWTR https://t.co/DJpHgck7m0",FALSE,0,NA,2015-12-11 00:02:07,FALSE,NA,"675103228359532544",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","DTAespanol",0,FALSE,FALSE,NA,NA
"987","RT @StockTwits: Whoa. Twitter is launching ads for logged out users and its stock is up 7% on that: https://t.co/deDfyLlAAc $TWTR",FALSE,0,NA,2015-12-11 00:01:49,FALSE,NA,"675103153671507968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Earl_Millarez",27,TRUE,FALSE,NA,NA
"988","good news for $TWTR, good reminder that they have a lot of avenues for monetisation and growth https://t.co/fY1ev9Zyuq",FALSE,3,NA,2015-12-11 00:01:28,FALSE,NA,"675103065020751873",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DerekPoker",0,FALSE,FALSE,NA,NA
"989","Solid trade today $TWTR in at 24.30 out at 26.05",FALSE,2,NA,2015-12-11 00:00:28,FALSE,NA,"675102814964686852",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Investorsquill",0,FALSE,FALSE,NA,NA
"990","$TWTR monetizing the non Twitter user  https://t.co/qcJDWR0OB2",FALSE,1,NA,2015-12-11 00:00:17,FALSE,NA,"675102767179022336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","afterglowkrush",0,FALSE,FALSE,NA,NA
"991","Great day at PT365 room today $AMBA $TWTR $AAPL long at the open. $CMG small short &amp;$UVXY. Loser is $WYNN L for DT &amp; $PBYI L swing L.",FALSE,1,NA,2015-12-10 23:59:30,FALSE,NA,"675102571141402625",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","Kris_tin27",0,FALSE,FALSE,NA,NA
"992","Me when I read all these chat room sales promos on Twitter lol $invt  $live $biei $avp $cdii $spy $twtr $fb $onty https://t.co/C2khvSoEB0",FALSE,0,NA,2015-12-10 23:55:24,FALSE,NA,"675101539690799105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jkck8",0,FALSE,FALSE,NA,NA
"993","@ftaubert had huge money segment this is huge have to cover

stock focus $GPRO $TWTR",FALSE,0,"ftaubert",2015-12-10 23:55:08,FALSE,"675100304229195776","675101474234478592","212335425","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cvpayne",0,FALSE,FALSE,NA,NA
"994","$TWTR #TWTR mid-term set up is pretty good here.  Not expecting this quarter to be exceptional, but 1Q will force a reassessment of value",FALSE,0,NA,2015-12-10 23:53:04,FALSE,NA,"675100952999960576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kybessette",0,FALSE,FALSE,NA,NA
"995","Today's winners: $STLD $ATL $X $GPRO $CNX $BLUE $TWTR",FALSE,0,NA,2015-12-10 23:51:12,FALSE,NA,"675100481526636548",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HorseshoeTrades",0,FALSE,FALSE,NA,NA
"996","Picked up some $NSSC today at the lows.  Gotta good feeling we haven't seen the best of this one yet.  #longterm #security $FB $TWTR",FALSE,0,NA,2015-12-10 23:49:22,FALSE,NA,"675100021847650304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DonnyYrlas",0,FALSE,FALSE,NA,NA
"997","I'd love to watch this 12 second clip but $DIS and $TWTR want me to sit through a 57 second commercial first.  https://t.co/GsWHUJu1M1",FALSE,0,NA,2015-12-10 23:44:19,FALSE,NA,"675098751095193600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cbrobins44",0,FALSE,FALSE,NA,NA
"998","OIH Market Vectors Oil Services Investor Opinions
https://t.co/FsHeLYuxEE

$OIH $DWTI $LMT $TWTR #OIH #share #pennystocks",FALSE,0,NA,2015-12-10 23:44:06,FALSE,NA,"675098694266564608",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Jim5011",0,FALSE,FALSE,NA,NA
"999","$TWTR after hours is moving up nicely! Setting up to test $27 tomorrow! #BUY @jimcramer",FALSE,2,NA,2015-12-10 23:42:23,FALSE,NA,"675098265390551040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mikhail507",2,FALSE,FALSE,NA,NA
"1000","INVT Inventergy Global, Inc. Ask Size
https://t.co/1QjyL73AFA

$INVT $TWTR $XBI $INVT #INVT #nasdaq #tradeideas",FALSE,0,NA,2015-12-10 23:40:33,FALSE,NA,"675097803950026752",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Jim5011",0,FALSE,FALSE,NA,NA
"1001","@hashNetworK Time to $twtr shorts to cover. Another $1 up tomorrow.",FALSE,1,"hashNetworK",2015-12-10 23:40:07,FALSE,"674994610654068740","675097694986223617","1852427293","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","visualETFtrader",0,FALSE,FALSE,NA,NA
"1002","RT @jbooton: Twitter just doubled its user base to 800 million: https://t.co/WrH9rneTPC $TWTR https://t.co/ayDhIiA5Y5",FALSE,0,NA,2015-12-10 23:38:06,FALSE,NA,"675097187886473217",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","friendsrelec",40,TRUE,FALSE,NA,NA
"1003","RT @DC_Inno: #WallStreet loves @twitter's new #advertising approach.
https://t.co/g0LANVxy4O $TWTR #socialmedia https://t.co/VAFgFTXyjW",FALSE,0,NA,2015-12-10 23:37:23,FALSE,NA,"675097005815930882",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheSiliconHill",4,TRUE,FALSE,NA,NA
"1004","RT @DDRANTE: @CNBC @jimcramer $TWTR

#Browsing #Surfing #Ads....Huge potential $$$
Put it this way- I all get my updates on Twitter...I #SU…",FALSE,0,NA,2015-12-10 23:32:10,FALSE,NA,"675095691547516928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PerryPendleton",1,TRUE,FALSE,NA,NA
"1005","Who is Tom McCarthy and how can he teach you to profit from stock promotions? https://t.co/LCohN038Au $TWTR $FEYE $FMI #stocks",FALSE,0,NA,2015-12-10 23:31:47,FALSE,NA,"675095595980341250",NA,"<a href=""https://smqueue.com"" rel=""nofollow"">smqueue</a>","Stock_Huntress",0,FALSE,FALSE,NA,NA
"1006","Twitter is allowing 'logged out' millions to see ads in addition to tweets. New revenue engine? https://t.co/53QxnjJFW0 $TWTR $FB",FALSE,2,NA,2015-12-10 23:30:12,FALSE,NA,"675095197307568132",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","IBD_MChandler",1,FALSE,FALSE,NA,NA
"1007","RT @PodomusCapital: @grassosteve @itzstockchartz I agree $TWTR is a battered brand at the moment, but I think it could be super powerful in…",FALSE,0,NA,2015-12-10 23:28:15,FALSE,NA,"675094707081465857",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vishalgpt189",1,TRUE,FALSE,NA,NA
"1008","@CNBC @jimcramer $TWTR

#Browsing #Surfing #Ads....Huge potential $$$
Put it this way- I all get my updates on Twitter...I #SURF★

DDRANTE★♡",FALSE,3,"DDRANTE",2015-12-10 23:27:32,FALSE,"675054308514258944","675094525484879872","2280064627","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","DDRANTE",1,FALSE,FALSE,NA,NA
"1009","I wonder how much KimK would pay $TWTR to build #EditTweet as a gift for her fans?",FALSE,0,"postpositions",2015-12-10 23:27:26,FALSE,"675093635550023684","675094500528771072","2420931262","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","postpositions",0,FALSE,FALSE,NA,NA
"1010","$twtr https://t.co/0kyaIK428U",FALSE,0,NA,2015-12-10 23:26:39,FALSE,NA,"675094303258116096",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","teecres1",0,FALSE,FALSE,NA,NA
"1011","@grassosteve @PodomusCapital @itzstockchartz $TWTR is the NYC of the Internet, full of self important folks, all chiefs no Indians",FALSE,0,"grassosteve",2015-12-10 23:26:08,FALSE,"675093565953982464","675094172903333897","300338214","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yeleajay",0,FALSE,FALSE,NA,NA
"1012","@grassosteve @itzstockchartz for the record, I think an $aapl takeover of $twtr is an extremely low probability, but I like the idea anyway",FALSE,0,"grassosteve",2015-12-10 23:25:35,FALSE,"675093565953982464","675094037490237444","300338214","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PodomusCapital",0,FALSE,FALSE,NA,NA
"1013","hey $twtr!  

The KILLER FEATURE to add ASAP to @twitter is...",FALSE,0,"postpositions",2015-12-10 23:24:00,FALSE,"675092112904462341","675093635550023684","2420931262","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","postpositions",0,FALSE,FALSE,NA,NA
"1014","#Update Cierre #Stocks Major News $TWTR +6.58% $MW -17.77% $NFLX -1.04% $TSLA +1.14% $MSFT +0.53% $TEAM +32.29% $BAC +0.58%",FALSE,0,NA,2015-12-10 23:23:02,FALSE,NA,"675093395497492481",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","InvestHuddle",0,FALSE,FALSE,NA,NA
"1015","@canuck2usa the twittah is perky ah $TWTR",FALSE,1,"canuck2usa",2015-12-10 23:22:59,FALSE,NA,"675093380465074176","430841130","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","prettydarntasty",0,FALSE,FALSE,NA,NA
"1016","@grassosteve @itzstockchartz I agree $TWTR is a battered brand at the moment, but I think it could be super powerful in right hands.",FALSE,1,"grassosteve",2015-12-10 23:22:02,FALSE,"675092642896740352","675093142979354625","300338214","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PodomusCapital",1,FALSE,FALSE,NA,NA
"1017","#Stocks edge up, Smith &amp; Wesson, Twitter stand out --&gt; https://t.co/9cqYKSTXe2 $SWHC $TWTR $GPN $HPY $FSLR $ADBE $RH",FALSE,1,NA,2015-12-10 23:21:49,FALSE,NA,"675093087371337728",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","IBD_AWilliams",0,FALSE,FALSE,NA,NA
"1018","RT @jbooton: Twitter just doubled its user base to 800 million: https://t.co/WrH9rneTPC $TWTR https://t.co/ayDhIiA5Y5",FALSE,0,NA,2015-12-10 23:19:44,FALSE,NA,"675092565901910017",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maquitoshm",40,TRUE,FALSE,NA,NA
"1019","RT @NaviAvatar1: Twitter Kaboooooom goes the dynamite now ripping 26.40 Ah - 30 then 36 yeah like that https://t.co/QJZ7Nw3ZBN 60m shares s…",FALSE,0,NA,2015-12-10 23:19:31,FALSE,NA,"675092511153594368",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","NYDOUGH",1,TRUE,FALSE,NA,NA
"1020","Twitter Kaboooooom goes the dynamite now ripping 26.40 Ah - 30 then 36 yeah like that https://t.co/QJZ7Nw3ZBN 60m shares short est $TWTR",FALSE,3,NA,2015-12-10 23:19:19,FALSE,NA,"675092458708049920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NaviAvatar1",1,FALSE,FALSE,NA,NA
"1021","@kdelko It really feels like such a set-up; Doesn't it ?  // $GPRO $TWTR $GMCR",FALSE,0,"kdelko",2015-12-10 23:19:10,FALSE,"675089430961659904","675092423031300097","31391558","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zerofiltertruth",0,FALSE,FALSE,NA,NA
"1022","RT @NaviAvatar1: https://t.co/jI8HZOOEen Suntrust Bob Peck $TWTR Buy!!",FALSE,0,NA,2015-12-10 23:19:06,FALSE,NA,"675092403355836416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PerryPendleton",1,TRUE,FALSE,NA,NA
"1023","$twtr $26.37 in AH",FALSE,2,NA,2015-12-10 23:18:50,FALSE,NA,"675092336574128128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jonasQuinn23",0,FALSE,FALSE,NA,NA
